,countyFIPS,County.Name,State,StateFIPS,date,date_with_x,Total_Cases
32146,6097,Sonoma County ,CA,6,2021.07.19,X2021.07.19,31990
32147,6099,Stanislaus County ,CA,6,2021.07.19,X2021.07.19,57884
32148,6101,Sutter County ,CA,6,2021.07.19,X2021.07.19,9880
32149,6103,Tehama County ,CA,6,2021.07.19,X2021.07.19,5170
32150,6105,Trinity County ,CA,6,2021.07.19,X2021.07.19,361
32151,6107,Tulare County ,CA,6,2021.07.19,X2021.07.19,50097
32152,6109,Tuolumne County ,CA,6,2021.07.19,X2021.07.19,4221
32153,6111,Ventura County ,CA,6,2021.07.19,X2021.07.19,82628
32154,6113,Yolo County ,CA,6,2021.07.19,X2021.07.19,14582
32155,6115,Yuba County ,CA,6,2021.07.19,X2021.07.19,6433
32156,0,Statewide Unallocated,CA,6,2021.07.20,X2021.07.20,12
32157,6001,Alameda County ,CA,6,2021.07.20,X2021.07.20,93611
32158,6003,Alpine County ,CA,6,2021.07.20,X2021.07.20,89
32159,6005,Amador County ,CA,6,2021.07.20,X2021.07.20,3843
32160,6007,Butte County ,CA,6,2021.07.20,X2021.07.20,13032
32161,6009,Calaveras County ,CA,6,2021.07.20,X2021.07.20,2269
32162,6011,Colusa County ,CA,6,2021.07.20,X2021.07.20,1994
32163,6013,Contra Costa County ,CA,6,2021.07.20,X2021.07.20,74159
32164,6015,Del Norte County ,CA,6,2021.07.20,X2021.07.20,1508
32165,6017,El Dorado County ,CA,6,2021.07.20,X2021.07.20,10836
32166,6019,Fresno County ,CA,6,2021.07.20,X2021.07.20,103859
32167,6021,Glenn County ,CA,6,2021.07.20,X2021.07.20,2457
32168,6023,Humboldt County ,CA,6,2021.07.20,X2021.07.20,4825
32169,6025,Imperial County ,CA,6,2021.07.20,X2021.07.20,29031
32170,6027,Inyo County ,CA,6,2021.07.20,X2021.07.20,1429
32171,6029,Kern County ,CA,6,2021.07.20,X2021.07.20,98378
32172,6031,Kings County ,CA,6,2021.07.20,X2021.07.20,23345
32173,6033,Lake County ,CA,6,2021.07.20,X2021.07.20,4006
32174,6035,Lassen County ,CA,6,2021.07.20,X2021.07.20,5310
32175,6037,Los Angeles County ,CA,6,2021.07.20,X2021.07.20,1234725
32176,6039,Madera County ,CA,6,2021.07.20,X2021.07.20,16938
32177,6041,Marin County ,CA,6,2021.07.20,X2021.07.20,14538
32178,6043,Mariposa County ,CA,6,2021.07.20,X2021.07.20,450
32179,6045,Mendocino County ,CA,6,2021.07.20,X2021.07.20,4306
32180,6047,Merced County ,CA,6,2021.07.20,X2021.07.20,31655
32181,6049,Modoc County ,CA,6,2021.07.20,X2021.07.20,415
32182,6051,Mono County ,CA,6,2021.07.20,X2021.07.20,1271
32183,6053,Monterey County ,CA,6,2021.07.20,X2021.07.20,43553
32184,6055,Napa County ,CA,6,2021.07.20,X2021.07.20,10293
32185,6057,Nevada County ,CA,6,2021.07.20,X2021.07.20,5235
32186,6059,Orange County ,CA,6,2021.07.20,X2021.07.20,260626
32187,6061,Placer County ,CA,6,2021.07.20,X2021.07.20,24628
32188,6063,Plumas County ,CA,6,2021.07.20,X2021.07.20,745
32189,6065,Riverside County ,CA,6,2021.07.20,X2021.07.20,297361
32190,6067,Sacramento County ,CA,6,2021.07.20,X2021.07.20,112688
32191,6069,San Benito County ,CA,6,2021.07.20,X2021.07.20,6208
32192,6071,San Bernardino County ,CA,6,2021.07.20,X2021.07.20,298451
32193,6073,San Diego County ,CA,6,2021.07.20,X2021.07.20,290274
32194,6075,City and County of San Francisco,CA,6,2021.07.20,X2021.07.20,39144
32195,6077,San Joaquin County ,CA,6,2021.07.20,X2021.07.20,75622
32196,6079,San Luis Obispo County ,CA,6,2021.07.20,X2021.07.20,21685
32197,6081,San Mateo County ,CA,6,2021.07.20,X2021.07.20,44005
32198,6083,Santa Barbara County ,CA,6,2021.07.20,X2021.07.20,35190
32199,6085,Santa Clara County ,CA,6,2021.07.20,X2021.07.20,121333
32200,6087,Santa Cruz County ,CA,6,2021.07.20,X2021.07.20,16472
32201,6089,Shasta County ,CA,6,2021.07.20,X2021.07.20,12809
32202,6091,Sierra County ,CA,6,2021.07.20,X2021.07.20,64
32203,6093,Siskiyou County ,CA,6,2021.07.20,X2021.07.20,2009
32204,6095,Solano County ,CA,6,2021.07.20,X2021.07.20,34681
32205,6097,Sonoma County ,CA,6,2021.07.20,X2021.07.20,32094
32206,6099,Stanislaus County ,CA,6,2021.07.20,X2021.07.20,57995
32207,6101,Sutter County ,CA,6,2021.07.20,X2021.07.20,9912
32208,6103,Tehama County ,CA,6,2021.07.20,X2021.07.20,5173
32209,6105,Trinity County ,CA,6,2021.07.20,X2021.07.20,361
32210,6107,Tulare County ,CA,6,2021.07.20,X2021.07.20,50148
32211,6109,Tuolumne County ,CA,6,2021.07.20,X2021.07.20,4239
32212,6111,Ventura County ,CA,6,2021.07.20,X2021.07.20,82725
32213,6113,Yolo County ,CA,6,2021.07.20,X2021.07.20,14636
32214,6115,Yuba County ,CA,6,2021.07.20,X2021.07.20,6474
32215,0,Statewide Unallocated,CA,6,2021.07.21,X2021.07.21,12
32216,6001,Alameda County ,CA,6,2021.07.21,X2021.07.21,93985
32217,6003,Alpine County ,CA,6,2021.07.21,X2021.07.21,89
32218,6005,Amador County ,CA,6,2021.07.21,X2021.07.21,3847
32219,6007,Butte County ,CA,6,2021.07.21,X2021.07.21,13077
32220,6009,Calaveras County ,CA,6,2021.07.21,X2021.07.21,2270
32221,6011,Colusa County ,CA,6,2021.07.21,X2021.07.21,1996
32222,6013,Contra Costa County ,CA,6,2021.07.21,X2021.07.21,74468
32223,6015,Del Norte County ,CA,6,2021.07.21,X2021.07.21,1520
32224,6017,El Dorado County ,CA,6,2021.07.21,X2021.07.21,10866
32225,6019,Fresno County ,CA,6,2021.07.21,X2021.07.21,103983
32226,6021,Glenn County ,CA,6,2021.07.21,X2021.07.21,2457
32227,6023,Humboldt County ,CA,6,2021.07.21,X2021.07.21,4855
32228,6025,Imperial County ,CA,6,2021.07.21,X2021.07.21,29057
32229,6027,Inyo County ,CA,6,2021.07.21,X2021.07.21,1430
32230,6029,Kern County ,CA,6,2021.07.21,X2021.07.21,98490
32231,6031,Kings County ,CA,6,2021.07.21,X2021.07.21,23378
32232,6033,Lake County ,CA,6,2021.07.21,X2021.07.21,4041
32233,6035,Lassen County ,CA,6,2021.07.21,X2021.07.21,5311
32234,6037,Los Angeles County ,CA,6,2021.07.21,X2021.07.21,1237289
32235,6039,Madera County ,CA,6,2021.07.21,X2021.07.21,16960
32236,6041,Marin County ,CA,6,2021.07.21,X2021.07.21,14573
32237,6043,Mariposa County ,CA,6,2021.07.21,X2021.07.21,456
32238,6045,Mendocino County ,CA,6,2021.07.21,X2021.07.21,4324
32239,6047,Merced County ,CA,6,2021.07.21,X2021.07.21,31719
32240,6049,Modoc County ,CA,6,2021.07.21,X2021.07.21,415
32241,6051,Mono County ,CA,6,2021.07.21,X2021.07.21,1273
32242,6053,Monterey County ,CA,6,2021.07.21,X2021.07.21,43576
32243,6055,Napa County ,CA,6,2021.07.21,X2021.07.21,10318
32244,6057,Nevada County ,CA,6,2021.07.21,X2021.07.21,5263
32245,6059,Orange County ,CA,6,2021.07.21,X2021.07.21,261124
32246,6061,Placer County ,CA,6,2021.07.21,X2021.07.21,24725
32247,6063,Plumas County ,CA,6,2021.07.21,X2021.07.21,745
32248,6065,Riverside County ,CA,6,2021.07.21,X2021.07.21,297850
32249,6067,Sacramento County ,CA,6,2021.07.21,X2021.07.21,113043
32250,6069,San Benito County ,CA,6,2021.07.21,X2021.07.21,6211
32251,6071,San Bernardino County ,CA,6,2021.07.21,X2021.07.21,298810
32252,6073,San Diego County ,CA,6,2021.07.21,X2021.07.21,291161
32253,6075,City and County of San Francisco,CA,6,2021.07.21,X2021.07.21,39412
32254,6077,San Joaquin County ,CA,6,2021.07.21,X2021.07.21,75789
32255,6079,San Luis Obispo County ,CA,6,2021.07.21,X2021.07.21,21730
32256,6081,San Mateo County ,CA,6,2021.07.21,X2021.07.21,44152
32257,6083,Santa Barbara County ,CA,6,2021.07.21,X2021.07.21,35260
32258,6085,Santa Clara County ,CA,6,2021.07.21,X2021.07.21,121590
32259,6087,Santa Cruz County ,CA,6,2021.07.21,X2021.07.21,16488
32260,6089,Shasta County ,CA,6,2021.07.21,X2021.07.21,12826
32261,6091,Sierra County ,CA,6,2021.07.21,X2021.07.21,65
32262,6093,Siskiyou County ,CA,6,2021.07.21,X2021.07.21,2014
32263,6095,Solano County ,CA,6,2021.07.21,X2021.07.21,34850
32264,6097,Sonoma County ,CA,6,2021.07.21,X2021.07.21,32217
32265,6099,Stanislaus County ,CA,6,2021.07.21,X2021.07.21,58095
32266,6101,Sutter County ,CA,6,2021.07.21,X2021.07.21,9928
32267,6103,Tehama County ,CA,6,2021.07.21,X2021.07.21,5180
32268,6105,Trinity County ,CA,6,2021.07.21,X2021.07.21,361
32269,6107,Tulare County ,CA,6,2021.07.21,X2021.07.21,50193
32270,6109,Tuolumne County ,CA,6,2021.07.21,X2021.07.21,4249
32271,6111,Ventura County ,CA,6,2021.07.21,X2021.07.21,82809
32272,6113,Yolo County ,CA,6,2021.07.21,X2021.07.21,14667
32273,6115,Yuba County ,CA,6,2021.07.21,X2021.07.21,6498
32274,0,Statewide Unallocated,CA,6,2021.07.22,X2021.07.22,12
32275,6001,Alameda County ,CA,6,2021.07.22,X2021.07.22,94358
32276,6003,Alpine County ,CA,6,2021.07.22,X2021.07.22,89
32277,6005,Amador County ,CA,6,2021.07.22,X2021.07.22,3857
32278,6007,Butte County ,CA,6,2021.07.22,X2021.07.22,13113
32279,6009,Calaveras County ,CA,6,2021.07.22,X2021.07.22,2273
32280,6011,Colusa County ,CA,6,2021.07.22,X2021.07.22,1996
32281,6013,Contra Costa County ,CA,6,2021.07.22,X2021.07.22,74754
32282,6015,Del Norte County ,CA,6,2021.07.22,X2021.07.22,1529
32283,6017,El Dorado County ,CA,6,2021.07.22,X2021.07.22,10908
32284,6019,Fresno County ,CA,6,2021.07.22,X2021.07.22,104119
32285,6021,Glenn County ,CA,6,2021.07.22,X2021.07.22,2457
32286,6023,Humboldt County ,CA,6,2021.07.22,X2021.07.22,4899
32287,6025,Imperial County ,CA,6,2021.07.22,X2021.07.22,29077
32288,6027,Inyo County ,CA,6,2021.07.22,X2021.07.22,1434
32289,6029,Kern County ,CA,6,2021.07.22,X2021.07.22,98596
32290,6031,Kings County ,CA,6,2021.07.22,X2021.07.22,23417
32291,6033,Lake County ,CA,6,2021.07.22,X2021.07.22,4065
32292,6035,Lassen County ,CA,6,2021.07.22,X2021.07.22,5311
32293,6037,Los Angeles County ,CA,6,2021.07.22,X2021.07.22,1240037
32294,6039,Madera County ,CA,6,2021.07.22,X2021.07.22,16981
32295,6041,Marin County ,CA,6,2021.07.22,X2021.07.22,14606
32296,6043,Mariposa County ,CA,6,2021.07.22,X2021.07.22,457
32297,6045,Mendocino County ,CA,6,2021.07.22,X2021.07.22,4341
32298,6047,Merced County ,CA,6,2021.07.22,X2021.07.22,31754
32299,6049,Modoc County ,CA,6,2021.07.22,X2021.07.22,415
32300,6051,Mono County ,CA,6,2021.07.22,X2021.07.22,1277
32301,6053,Monterey County ,CA,6,2021.07.22,X2021.07.22,43607
32302,6055,Napa County ,CA,6,2021.07.22,X2021.07.22,10340
32303,6057,Nevada County ,CA,6,2021.07.22,X2021.07.22,5282
32304,6059,Orange County ,CA,6,2021.07.22,X2021.07.22,261658
32305,6061,Placer County ,CA,6,2021.07.22,X2021.07.22,24811
32306,6063,Plumas County ,CA,6,2021.07.22,X2021.07.22,748
32307,6065,Riverside County ,CA,6,2021.07.22,X2021.07.22,298383
32308,6067,Sacramento County ,CA,6,2021.07.22,X2021.07.22,113483
32309,6069,San Benito County ,CA,6,2021.07.22,X2021.07.22,6218
32310,6071,San Bernardino County ,CA,6,2021.07.22,X2021.07.22,299212
32311,6073,San Diego County ,CA,6,2021.07.22,X2021.07.22,292070
32312,6075,City and County of San Francisco,CA,6,2021.07.22,X2021.07.22,39667
32313,6077,San Joaquin County ,CA,6,2021.07.22,X2021.07.22,75960
32314,6079,San Luis Obispo County ,CA,6,2021.07.22,X2021.07.22,21773
32315,6081,San Mateo County ,CA,6,2021.07.22,X2021.07.22,44265
32316,6083,Santa Barbara County ,CA,6,2021.07.22,X2021.07.22,35324
32317,6085,Santa Clara County ,CA,6,2021.07.22,X2021.07.22,121846
32318,6087,Santa Cruz County ,CA,6,2021.07.22,X2021.07.22,16517
32319,6089,Shasta County ,CA,6,2021.07.22,X2021.07.22,12852
32320,6091,Sierra County ,CA,6,2021.07.22,X2021.07.22,65
32321,6093,Siskiyou County ,CA,6,2021.07.22,X2021.07.22,2018
32322,6095,Solano County ,CA,6,2021.07.22,X2021.07.22,34976
32323,6097,Sonoma County ,CA,6,2021.07.22,X2021.07.22,32335
32324,6099,Stanislaus County ,CA,6,2021.07.22,X2021.07.22,58212
32325,6101,Sutter County ,CA,6,2021.07.22,X2021.07.22,9954
32326,6103,Tehama County ,CA,6,2021.07.22,X2021.07.22,5182
32327,6105,Trinity County ,CA,6,2021.07.22,X2021.07.22,362
32328,6107,Tulare County ,CA,6,2021.07.22,X2021.07.22,50234
32329,6109,Tuolumne County ,CA,6,2021.07.22,X2021.07.22,4268
32330,6111,Ventura County ,CA,6,2021.07.22,X2021.07.22,82942
32331,6113,Yolo County ,CA,6,2021.07.22,X2021.07.22,14727
32332,6115,Yuba County ,CA,6,2021.07.22,X2021.07.22,6523
32333,0,Statewide Unallocated,CA,6,2021.07.23,X2021.07.23,13
32334,6001,Alameda County ,CA,6,2021.07.23,X2021.07.23,94688
32335,6003,Alpine County ,CA,6,2021.07.23,X2021.07.23,89
32336,6005,Amador County ,CA,6,2021.07.23,X2021.07.23,3870
32337,6007,Butte County ,CA,6,2021.07.23,X2021.07.23,13153
32338,6009,Calaveras County ,CA,6,2021.07.23,X2021.07.23,2274
32339,6011,Colusa County ,CA,6,2021.07.23,X2021.07.23,2000
32340,6013,Contra Costa County ,CA,6,2021.07.23,X2021.07.23,75020
32341,6015,Del Norte County ,CA,6,2021.07.23,X2021.07.23,1539
32342,6017,El Dorado County ,CA,6,2021.07.23,X2021.07.23,10943
32343,6019,Fresno County ,CA,6,2021.07.23,X2021.07.23,104262
32344,6021,Glenn County ,CA,6,2021.07.23,X2021.07.23,2459
32345,6023,Humboldt County ,CA,6,2021.07.23,X2021.07.23,4929
32346,6025,Imperial County ,CA,6,2021.07.23,X2021.07.23,29090
32347,6027,Inyo County ,CA,6,2021.07.23,X2021.07.23,1434
32348,6029,Kern County ,CA,6,2021.07.23,X2021.07.23,98706
32349,6031,Kings County ,CA,6,2021.07.23,X2021.07.23,23445
32350,6033,Lake County ,CA,6,2021.07.23,X2021.07.23,4130
32351,6035,Lassen County ,CA,6,2021.07.23,X2021.07.23,5314
32352,6037,Los Angeles County ,CA,6,2021.07.23,X2021.07.23,1242403
32353,6039,Madera County ,CA,6,2021.07.23,X2021.07.23,17000
32354,6041,Marin County ,CA,6,2021.07.23,X2021.07.23,14654
32355,6043,Mariposa County ,CA,6,2021.07.23,X2021.07.23,461
32356,6045,Mendocino County ,CA,6,2021.07.23,X2021.07.23,4360
32357,6047,Merced County ,CA,6,2021.07.23,X2021.07.23,31791
32358,6049,Modoc County ,CA,6,2021.07.23,X2021.07.23,415
32359,6051,Mono County ,CA,6,2021.07.23,X2021.07.23,1280
32360,6053,Monterey County ,CA,6,2021.07.23,X2021.07.23,43637
32361,6055,Napa County ,CA,6,2021.07.23,X2021.07.23,10365
32362,6057,Nevada County ,CA,6,2021.07.23,X2021.07.23,5318
32363,6059,Orange County ,CA,6,2021.07.23,X2021.07.23,262112
32364,6061,Placer County ,CA,6,2021.07.23,X2021.07.23,24919
32365,6063,Plumas County ,CA,6,2021.07.23,X2021.07.23,748
32366,6065,Riverside County ,CA,6,2021.07.23,X2021.07.23,298838
32367,6067,Sacramento County ,CA,6,2021.07.23,X2021.07.23,113898
32368,6069,San Benito County ,CA,6,2021.07.23,X2021.07.23,6228
32369,6071,San Bernardino County ,CA,6,2021.07.23,X2021.07.23,299600
32370,6073,San Diego County ,CA,6,2021.07.23,X2021.07.23,292845
32371,6075,City and County of San Francisco,CA,6,2021.07.23,X2021.07.23,39892
32372,6077,San Joaquin County ,CA,6,2021.07.23,X2021.07.23,76146
32373,6079,San Luis Obispo County ,CA,6,2021.07.23,X2021.07.23,21807
32374,6081,San Mateo County ,CA,6,2021.07.23,X2021.07.23,44357
32375,6083,Santa Barbara County ,CA,6,2021.07.23,X2021.07.23,35375
32376,6085,Santa Clara County ,CA,6,2021.07.23,X2021.07.23,122051
32377,6087,Santa Cruz County ,CA,6,2021.07.23,X2021.07.23,16551
32378,6089,Shasta County ,CA,6,2021.07.23,X2021.07.23,12884
32379,6091,Sierra County ,CA,6,2021.07.23,X2021.07.23,65
32380,6093,Siskiyou County ,CA,6,2021.07.23,X2021.07.23,2020
32381,6095,Solano County ,CA,6,2021.07.23,X2021.07.23,35130
32382,6097,Sonoma County ,CA,6,2021.07.23,X2021.07.23,32451
32383,6099,Stanislaus County ,CA,6,2021.07.23,X2021.07.23,58314
32384,6101,Sutter County ,CA,6,2021.07.23,X2021.07.23,9978
32385,6103,Tehama County ,CA,6,2021.07.23,X2021.07.23,5186
32386,6105,Trinity County ,CA,6,2021.07.23,X2021.07.23,363
32387,6107,Tulare County ,CA,6,2021.07.23,X2021.07.23,50293
32388,6109,Tuolumne County ,CA,6,2021.07.23,X2021.07.23,4305
32389,6111,Ventura County ,CA,6,2021.07.23,X2021.07.23,83039
32390,6113,Yolo County ,CA,6,2021.07.23,X2021.07.23,14768
32391,6115,Yuba County ,CA,6,2021.07.23,X2021.07.23,6550
32392,0,Statewide Unallocated,CA,6,2021.07.24,X2021.07.24,13
32393,6001,Alameda County ,CA,6,2021.07.24,X2021.07.24,95041
32394,6003,Alpine County ,CA,6,2021.07.24,X2021.07.24,89
32395,6005,Amador County ,CA,6,2021.07.24,X2021.07.24,3879
32396,6007,Butte County ,CA,6,2021.07.24,X2021.07.24,13187
32397,6009,Calaveras County ,CA,6,2021.07.24,X2021.07.24,2277
32398,6011,Colusa County ,CA,6,2021.07.24,X2021.07.24,2002
32399,6013,Contra Costa County ,CA,6,2021.07.24,X2021.07.24,75357
32400,6015,Del Norte County ,CA,6,2021.07.24,X2021.07.24,1555
32401,6017,El Dorado County ,CA,6,2021.07.24,X2021.07.24,10978
32402,6019,Fresno County ,CA,6,2021.07.24,X2021.07.24,104389
32403,6021,Glenn County ,CA,6,2021.07.24,X2021.07.24,2462
32404,6023,Humboldt County ,CA,6,2021.07.24,X2021.07.24,4960
32405,6025,Imperial County ,CA,6,2021.07.24,X2021.07.24,29120
32406,6027,Inyo County ,CA,6,2021.07.24,X2021.07.24,1436
32407,6029,Kern County ,CA,6,2021.07.24,X2021.07.24,98814
32408,6031,Kings County ,CA,6,2021.07.24,X2021.07.24,23486
32409,6033,Lake County ,CA,6,2021.07.24,X2021.07.24,4181
32410,6035,Lassen County ,CA,6,2021.07.24,X2021.07.24,5317
32411,6037,Los Angeles County ,CA,6,2021.07.24,X2021.07.24,1244758
32412,6039,Madera County ,CA,6,2021.07.24,X2021.07.24,17034
32413,6041,Marin County ,CA,6,2021.07.24,X2021.07.24,14695
32414,6043,Mariposa County ,CA,6,2021.07.24,X2021.07.24,468
32415,6045,Mendocino County ,CA,6,2021.07.24,X2021.07.24,4374
32416,6047,Merced County ,CA,6,2021.07.24,X2021.07.24,31831
32417,6049,Modoc County ,CA,6,2021.07.24,X2021.07.24,415
32418,6051,Mono County ,CA,6,2021.07.24,X2021.07.24,1281
32419,6053,Monterey County ,CA,6,2021.07.24,X2021.07.24,43666
32420,6055,Napa County ,CA,6,2021.07.24,X2021.07.24,10383
32421,6057,Nevada County ,CA,6,2021.07.24,X2021.07.24,5344
32422,6059,Orange County ,CA,6,2021.07.24,X2021.07.24,262645
32423,6061,Placer County ,CA,6,2021.07.24,X2021.07.24,25012
32424,6063,Plumas County ,CA,6,2021.07.24,X2021.07.24,749
32425,6065,Riverside County ,CA,6,2021.07.24,X2021.07.24,299343
32426,6067,Sacramento County ,CA,6,2021.07.24,X2021.07.24,114323
32427,6069,San Benito County ,CA,6,2021.07.24,X2021.07.24,6236
32428,6071,San Bernardino County ,CA,6,2021.07.24,X2021.07.24,299975
32429,6073,San Diego County ,CA,6,2021.07.24,X2021.07.24,293543
32430,6075,City and County of San Francisco,CA,6,2021.07.24,X2021.07.24,40102
32431,6077,San Joaquin County ,CA,6,2021.07.24,X2021.07.24,76287
32432,6079,San Luis Obispo County ,CA,6,2021.07.24,X2021.07.24,21842
32433,6081,San Mateo County ,CA,6,2021.07.24,X2021.07.24,44470
32434,6083,Santa Barbara County ,CA,6,2021.07.24,X2021.07.24,35436
32435,6085,Santa Clara County ,CA,6,2021.07.24,X2021.07.24,122290
32436,6087,Santa Cruz County ,CA,6,2021.07.24,X2021.07.24,16588
32437,6089,Shasta County ,CA,6,2021.07.24,X2021.07.24,12908
32438,6091,Sierra County ,CA,6,2021.07.24,X2021.07.24,67
32439,6093,Siskiyou County ,CA,6,2021.07.24,X2021.07.24,2024
32440,6095,Solano County ,CA,6,2021.07.24,X2021.07.24,35277
32441,6097,Sonoma County ,CA,6,2021.07.24,X2021.07.24,32560
32442,6099,Stanislaus County ,CA,6,2021.07.24,X2021.07.24,58440
32443,6101,Sutter County ,CA,6,2021.07.24,X2021.07.24,9999
32444,6103,Tehama County ,CA,6,2021.07.24,X2021.07.24,5192
32445,6105,Trinity County ,CA,6,2021.07.24,X2021.07.24,364
32446,6107,Tulare County ,CA,6,2021.07.24,X2021.07.24,50336
32447,6109,Tuolumne County ,CA,6,2021.07.24,X2021.07.24,4316
32448,6111,Ventura County ,CA,6,2021.07.24,X2021.07.24,83169
32449,6113,Yolo County ,CA,6,2021.07.24,X2021.07.24,14805
32450,6115,Yuba County ,CA,6,2021.07.24,X2021.07.24,6581
32451,0,Statewide Unallocated,CA,6,2021.07.25,X2021.07.25,13
32452,6001,Alameda County ,CA,6,2021.07.25,X2021.07.25,95289
32453,6003,Alpine County ,CA,6,2021.07.25,X2021.07.25,89
32454,6005,Amador County ,CA,6,2021.07.25,X2021.07.25,3886
32455,6007,Butte County ,CA,6,2021.07.25,X2021.07.25,13214
32456,6009,Calaveras County ,CA,6,2021.07.25,X2021.07.25,2279
32457,6011,Colusa County ,CA,6,2021.07.25,X2021.07.25,2003
32458,6013,Contra Costa County ,CA,6,2021.07.25,X2021.07.25,75612
32459,6015,Del Norte County ,CA,6,2021.07.25,X2021.07.25,1563
32460,6017,El Dorado County ,CA,6,2021.07.25,X2021.07.25,11004
32461,6019,Fresno County ,CA,6,2021.07.25,X2021.07.25,104516
32462,6021,Glenn County ,CA,6,2021.07.25,X2021.07.25,2463
32463,6023,Humboldt County ,CA,6,2021.07.25,X2021.07.25,4980
32464,6025,Imperial County ,CA,6,2021.07.25,X2021.07.25,29132
32465,6027,Inyo County ,CA,6,2021.07.25,X2021.07.25,1439
32466,6029,Kern County ,CA,6,2021.07.25,X2021.07.25,98895
32467,6031,Kings County ,CA,6,2021.07.25,X2021.07.25,23517
32468,6033,Lake County ,CA,6,2021.07.25,X2021.07.25,4210
32469,6035,Lassen County ,CA,6,2021.07.25,X2021.07.25,5318
32470,6037,Los Angeles County ,CA,6,2021.07.25,X2021.07.25,1246669
32471,6039,Madera County ,CA,6,2021.07.25,X2021.07.25,17063
32472,6041,Marin County ,CA,6,2021.07.25,X2021.07.25,14732
32473,6043,Mariposa County ,CA,6,2021.07.25,X2021.07.25,471
32474,6045,Mendocino County ,CA,6,2021.07.25,X2021.07.25,4387
32475,6047,Merced County ,CA,6,2021.07.25,X2021.07.25,31855
32476,6049,Modoc County ,CA,6,2021.07.25,X2021.07.25,415
32477,6051,Mono County ,CA,6,2021.07.25,X2021.07.25,1282
32478,6053,Monterey County ,CA,6,2021.07.25,X2021.07.25,43690
32479,6055,Napa County ,CA,6,2021.07.25,X2021.07.25,10404
32480,6057,Nevada County ,CA,6,2021.07.25,X2021.07.25,5389
32481,6059,Orange County ,CA,6,2021.07.25,X2021.07.25,263093
32482,6061,Placer County ,CA,6,2021.07.25,X2021.07.25,25093
32483,6063,Plumas County ,CA,6,2021.07.25,X2021.07.25,751
32484,6065,Riverside County ,CA,6,2021.07.25,X2021.07.25,299806
32485,6067,Sacramento County ,CA,6,2021.07.25,X2021.07.25,114673
32486,6069,San Benito County ,CA,6,2021.07.25,X2021.07.25,6242
32487,6071,San Bernardino County ,CA,6,2021.07.25,X2021.07.25,300343
32488,6073,San Diego County ,CA,6,2021.07.25,X2021.07.25,294136
32489,6075,City and County of San Francisco,CA,6,2021.07.25,X2021.07.25,40278
32490,6077,San Joaquin County ,CA,6,2021.07.25,X2021.07.25,76387
32491,6079,San Luis Obispo County ,CA,6,2021.07.25,X2021.07.25,21880
32492,6081,San Mateo County ,CA,6,2021.07.25,X2021.07.25,44573
32493,6083,Santa Barbara County ,CA,6,2021.07.25,X2021.07.25,35500
32494,6085,Santa Clara County ,CA,6,2021.07.25,X2021.07.25,122503
32495,6087,Santa Cruz County ,CA,6,2021.07.25,X2021.07.25,16612
32496,6089,Shasta County ,CA,6,2021.07.25,X2021.07.25,12935
32497,6091,Sierra County ,CA,6,2021.07.25,X2021.07.25,67
32498,6093,Siskiyou County ,CA,6,2021.07.25,X2021.07.25,2025
32499,6095,Solano County ,CA,6,2021.07.25,X2021.07.25,35370
32500,6097,Sonoma County ,CA,6,2021.07.25,X2021.07.25,32650
32501,6099,Stanislaus County ,CA,6,2021.07.25,X2021.07.25,58521
32502,6101,Sutter County ,CA,6,2021.07.25,X2021.07.25,10028
32503,6103,Tehama County ,CA,6,2021.07.25,X2021.07.25,5201
32504,6105,Trinity County ,CA,6,2021.07.25,X2021.07.25,365
32505,6107,Tulare County ,CA,6,2021.07.25,X2021.07.25,50381
32506,6109,Tuolumne County ,CA,6,2021.07.25,X2021.07.25,4338
32507,6111,Ventura County ,CA,6,2021.07.25,X2021.07.25,83321
32508,6113,Yolo County ,CA,6,2021.07.25,X2021.07.25,14843
32509,6115,Yuba County ,CA,6,2021.07.25,X2021.07.25,6606
32510,0,Statewide Unallocated,CA,6,2021.07.26,X2021.07.26,13
32511,6001,Alameda County ,CA,6,2021.07.26,X2021.07.26,95555
32512,6003,Alpine County ,CA,6,2021.07.26,X2021.07.26,89
32513,6005,Amador County ,CA,6,2021.07.26,X2021.07.26,3894
32514,6007,Butte County ,CA,6,2021.07.26,X2021.07.26,13244
32515,6009,Calaveras County ,CA,6,2021.07.26,X2021.07.26,2283
32516,6011,Colusa County ,CA,6,2021.07.26,X2021.07.26,2004
32517,6013,Contra Costa County ,CA,6,2021.07.26,X2021.07.26,75835
32518,6015,Del Norte County ,CA,6,2021.07.26,X2021.07.26,1574
32519,6017,El Dorado County ,CA,6,2021.07.26,X2021.07.26,11036
32520,6019,Fresno County ,CA,6,2021.07.26,X2021.07.26,104632
32521,6021,Glenn County ,CA,6,2021.07.26,X2021.07.26,2464
32522,6023,Humboldt County ,CA,6,2021.07.26,X2021.07.26,5013
32523,6025,Imperial County ,CA,6,2021.07.26,X2021.07.26,29152
32524,6027,Inyo County ,CA,6,2021.07.26,X2021.07.26,1442
32525,6029,Kern County ,CA,6,2021.07.26,X2021.07.26,98973
32526,6031,Kings County ,CA,6,2021.07.26,X2021.07.26,23548
32527,6033,Lake County ,CA,6,2021.07.26,X2021.07.26,4232
32528,6035,Lassen County ,CA,6,2021.07.26,X2021.07.26,5319
32529,6037,Los Angeles County ,CA,6,2021.07.26,X2021.07.26,1248406
